"species_marker_id,""species_id"",""database_id"",""marker_id"",""sequence_id"""
"7912,8158,0,0,""RMNH.BRY.1978"""
"7913,8158,0,0,""RMNH.BRY.20125"""
"7914,8158,0,0,""RMNH.BRY.20294"""
"7915,8158,0,0,""RMNH.BRY.20311"""
"7916,8158,0,0,""RMNH.BRY.20476"""
"7917,8158,0,0,""RMNH.BRY.2782"""
"7918,8158,0,0,""RMNH.BRY.2794"""
"7919,8158,0,0,""ZMA.BRYO.2530"""
"7920,8158,0,0,""ZMA.BRYO.484.a"""
"7921,8158,0,0,""ZMA.BRYO.489"""
"7922,8166,0,0,""RMNH.INS.805296"""
"7923,8166,0,0,""RMNH.INS.805303"""
"7924,8166,0,0,""RMNH.INS.805347"""
"7925,8166,0,0,""RMNH.INS.805361"""
"7926,8166,0,0,""RMNH.INS.805522"""
"7927,8166,0,0,""RMNH.INS.805528"""
"7928,8166,0,0,""RMNH.INS.805532"""
"7929,8166,0,0,""RMNH.INS.805534"""
"7930,8166,0,0,""RMNH.INS.805537"""
"7931,8166,0,0,""RMNH.INS.805539"""
"7932,8197,0,0,""RMNH.INS.834860"""
"7933,8197,0,0,""RMNH.INS.834861"""
"7934,8197,0,0,""RMNH.INS.834864"""
"7935,8197,0,0,""RMNH.INS.834872"""
"7936,8197,0,0,""RMNH.INS.834873"""
"7937,8197,0,0,""RMNH.INS.834884"""
"7938,8197,0,0,""RMNH.INS.834892"""
"7939,8197,0,0,""RMNH.INS.834893"""
"7940,8197,0,0,""RMNH.INS.866315"""
"7941,8197,0,0,""RMNH.INS.866316"""
"7942,8198,0,0,""ZMA.INS.918011"""
"7943,8199,0,0,""RMNH.INS.831378"""
"7944,8199,0,0,""RMNH.INS.857025"""
"7945,8199,0,0,""RMNH.INS.UT.1008"""
"7946,8199,0,0,""RMNH.INS.UT.1848"""
"7947,8199,0,0,""ZMA.INS.918019"""
"7948,8199,0,0,""ZMA.INS.918047"""
"7949,8199,0,0,""ZMA.INS.918053"""
"7950,8199,0,0,""ZMA.INS.918060"""
"7951,8199,0,0,""ZMA.INS.918074"""
"7952,8219,0,0,""RMNH.PISC.2191"""
"7953,8219,0,0,""RMNH.PISC.2194"""
"7954,8219,0,0,""RMNH.PISC.24083"""
"7955,8219,0,0,""RMNH.PISC.24131"""
"7956,8219,0,0,""ZMA.PISC.116483"""
"7957,8219,0,0,""ZMA.PISC.120745"""
"7958,8219,0,0,""ZMA.PISC.128777"""
"7959,8234,0,0,""RMNH.INS.857115"""
"7960,8234,0,0,""RMNH.INS.857121"""
"7961,8234,0,0,""RMNH.INS.857128"""
"7962,8234,0,0,""RMNH.INS.858700"""
"7963,8234,0,0,""RMNH.INS.858719"""
"7964,8234,0,0,""ZMA.INS.917652"""
"7965,8236,0,0,""RMNH.INS.831250"""
"7966,8236,0,0,""RMNH.INS.858654"""
"7967,8236,0,0,""RMNH.INS.858661"""
"7968,8236,0,0,""RMNH.INS.858674"""
"7969,8236,0,0,""RMNH.INS.858692"""
"7970,8240,0,0,""RMNH.INS.858919"""
"7971,8240,0,0,""RMNH.INS.858920"""
"7972,8240,0,0,""RMNH.INS.858921"""
"7973,8241,0,0,""RMNH.INS.763576"""
"7974,8241,0,0,""RMNH.INS.763585"""
"7975,8241,0,0,""RMNH.INS.763590"""
"7976,8241,0,0,""RMNH.INS.763592"""
"7977,8241,0,0,""RMNH.INS.763598"""
"7978,8241,0,0,""RMNH.INS.763618"""
"7979,8241,0,0,""RMNH.INS.763637"""
"7980,8241,0,0,""RMNH.INS.763663"""
"7981,8241,0,0,""RMNH.INS.763669"""
"7982,8241,0,0,""RMNH.INS.763672"""
"7983,8247,0,0,""RMNH.INS.UT.316"""
"7984,8249,0,0,""RMNH.INS.727773"""
"7985,8249,0,0,""RMNH.INS.UT.1571"""
"7986,8249,0,0,""RMNH.INS.UT.311"""
"7987,8249,0,0,""RMNH.INS.UT.312"""
"7988,8249,0,0,""RMNH.INS.UT.315"""
"7989,8256,0,0,""ZMA.INS.1127800"""
"7990,8256,0,0,""ZMA.INS.1127817"""
"7991,8256,0,0,""ZMA.INS.1127820"""
"7992,8257,0,0,""ZMA.INS.1127220"""
"7993,8257,0,0,""ZMA.INS.1127240"""
"7994,8257,0,0,""ZMA.INS.1127255"""
"7995,8257,0,0,""ZMA.INS.1127264"""
"7996,8260,0,0,""ZMA.INS.1116299"""
"7997,8263,1,2,""4015821"""
"7998,8263,1,2,""4015970"""
"7999,8263,0,0,""RMNH.AVES.78489"""
"8000,8263,0,0,""RMNH.AVES.78492"""
"8001,8263,0,0,""RMNH.AVES.78497"""
"8002,8263,0,0,""RMNH.AVES.78503"""
"8003,8263,0,0,""RMNH.AVES.78505"""
"8004,8263,0,0,""RMNH.AVES.78508"""
"8005,8263,0,0,""RMNH.AVES.78510"""
"8006,8263,0,0,""RMNH.AVES.78520"""
"8007,8263,0,0,""RMNH.AVES.78570"""
"8008,8263,0,0,""RMNH.AVES.78582"""
"8009,8264,0,0,""ZMA.ECH.H.2959"""
"8010,8271,0,0,""RMNH.INS.945279"""
"8011,8271,0,0,""RMNH.INS.945281"""
"8012,8271,0,0,""RMNH.INS.945283"""
"8013,8271,0,0,""RMNH.INS.945286"""
"8014,8283,1,2,""13752853"""
"8015,8283,1,2,""13752854"""
"8016,8283,1,2,""13752855"""
"8017,8283,1,2,""13752856"""
"8018,8283,1,2,""13752857"""
"8019,8283,1,2,""13752858"""
"8020,8283,1,2,""13752859"""
"8021,8283,1,2,""13752860"""
"8022,8283,1,2,""13752861"""
"8023,8283,1,2,""13752862"""
"8024,8283,1,2,""13752863"""
"8025,8283,1,2,""13752864"""
"8026,8283,1,2,""13752865"""
"8027,8283,1,2,""13752866"""
"8028,8283,1,2,""13752867"""
"8029,8283,1,2,""13752868"""
"8030,8283,1,2,""13752869"""
"8031,8283,1,2,""13752870"""
"8032,8283,1,2,""13752871"""
"8033,8283,1,2,""13752872"""
"8034,8283,1,2,""13752873"""
"8035,8283,1,2,""13752874"""
"8036,8283,1,2,""13752875"""
"8037,8283,1,2,""13752876"""
"8038,8283,1,2,""13752877"""
"8039,8283,1,2,""13752878"""
"8040,8283,1,2,""13752879"""
"8041,8283,1,2,""13752880"""
"8042,8283,1,2,""13752881"""
"8043,8283,1,2,""7717028"""
"8044,8283,1,2,""7717029"""
"8045,8283,1,2,""7717030"""
"8046,8283,1,2,""7717031"""
"8047,8283,1,2,""7717032"""
"8048,8283,1,2,""7717033"""
"8049,8283,1,2,""7717034"""
"8050,8283,1,2,""7717035"""
"8051,8283,1,2,""7717036"""
"8052,8283,1,2,""7717037"""
"8053,8283,1,2,""7717038"""
"8054,8283,1,2,""7717039"""
"8055,8283,1,2,""7717040"""
"8056,8283,1,2,""7717041"""
"8057,8283,1,2,""7717042"""
"8058,8283,1,2,""7717043"""
"8059,8283,1,2,""7717044"""
"8060,8283,1,2,""7717045"""
"8061,8289,1,2,""13747884"""
"8062,8289,1,2,""13747885"""
"8063,8289,1,2,""13747886"""
"8064,8289,1,2,""13747887"""
"8065,8289,1,2,""13747888"""
"8066,8289,1,2,""13747889"""
"8067,8289,1,2,""13747890"""
"8068,8289,1,2,""13747891"""
"8069,8289,1,2,""13747892"""
"8070,8289,1,2,""13747893"""
"8071,8289,1,2,""13747894"""
"8072,8289,1,2,""13747895"""
"8073,8289,1,2,""13747896"""
"8074,8289,1,2,""13747897"""
"8075,8289,1,2,""13747898"""
"8076,8289,1,2,""13747899"""
"8077,8293,0,0,""RMNH.INS.855798"""
"8078,8293,0,0,""RMNH.INS.855799"""
"8079,8293,0,0,""ZMA.INS.1242654"""
"8080,8293,0,0,""ZMA.INS.5092688.a"""
"8081,8293,0,0,""ZMA.INS.5092688.b"""
"8082,8300,0,0,""RMNH.ACA.P.8274"""
"8083,8302,0,0,""RMNH.INS.727817"""
"8084,8302,0,0,""RMNH.INS.727818"""
"8085,8302,0,0,""RMNH.INS.727819"""
"8086,8302,0,0,""RMNH.INS.727820"""
"8087,8303,0,0,""ZMA.CRUS.N.201586"""
"8088,8309,0,0,""RMNH.ARA.18009"""
"8089,8325,0,0,""RMNH.AVES.17309"""
"8090,8325,0,0,""RMNH.AVES.17310"""
"8091,8325,0,0,""RMNH.AVES.223531"""
"8092,8325,0,0,""RMNH.AVES.223538"""
"8093,8325,0,0,""RMNH.AVES.78032"""
"8094,8328,0,0,""RGM.931768"""
"8095,8328,0,0,""RGM.943608"""
"8096,8328,0,0,""RGM.943694"""
"8097,8328,0,0,""RGM.944457"""
"8098,8329,0,0,""RMNH.COEL.P.20594"""
"8099,8329,0,0,""RMNH.COEL.P.9110"""
"8100,8329,0,0,""RMNH.COEL.P.9117"""
"8101,8332,0,0,""RMNH.CRUS.A.4999"""
"8102,8333,0,0,""RMNH.CRUS.A.569"""
"8103,8333,0,0,""RMNH.CRUS.A.570"""
"8104,8333,0,0,""RMNH.CRUS.A.572"""
"8105,8333,0,0,""ZMA.CRUS.A.103675"""
"8106,8338,0,0,""ZMA.COEL.2013"""
"8107,8338,0,0,""ZMA.COEL.2014"""
"8108,8338,0,0,""ZMA.COEL.2017"""
"8109,8341,1,2,""4015902"""
"8110,8341,1,2,""7219827"""
"8111,8341,1,2,""7219828"""
"8112,8341,1,2,""7219829"""
"8113,8341,0,0,""RMNH.5069910.a"""
"8114,8341,0,0,""RMNH.5069910.b"""
"8115,8341,0,0,""RMNH.AVES.258329"""
"8116,8341,0,0,""RMNH.AVES.258595.c"""
"8117,8350,0,0,""RMNH.VER.UT.1164"""
"8118,8350,0,0,""RMNH.VER.UT.1165"""
"8119,8351,0,0,""RMNH.VER.UT.1163"""
"8120,8352,0,0,""RMNH.VER.UT.1151"""
"8121,8353,0,0,""RMNH.VER.UT.1272"""
"8122,8353,0,0,""RMNH.VER.UT.1276"""
"8123,8353,0,0,""RMNH.VER.UT.1277"""
"8124,8353,0,0,""RMNH.VER.UT.1282"""
"8125,8353,0,0,""RMNH.VER.UT.938"""
"8126,8354,0,0,""RMNH.VER.UT.1252"""
"8127,8354,0,0,""RMNH.VER.UT.1254"""
"8128,8354,0,0,""RMNH.VER.UT.1255"""
"8129,8354,0,0,""RMNH.VER.UT.1256"""
"8130,8356,0,0,""RMNH.CRUS.I.3127"""
"8131,8356,0,0,""ZMA.CRUS.I.100464"""
"8132,8356,0,0,""ZMA.CRUS.P.9450"""
"8133,8357,0,0,""RMNH.INS.1093865"""
"8134,8357,0,0,""RMNH.INS.749695"""
"8135,8357,0,0,""RMNH.INS.749770"""
"8136,8357,0,0,""RMNH.INS.749781"""
"8137,8357,0,0,""RMNH.INS.951595"""
"8138,8357,0,0,""RMNH.INS.951618"""
"8139,8357,0,0,""RMNH.INS.951651"""
"8140,8357,0,0,""ZMA.INS.1246914"""
"8141,8357,0,0,""ZMA.INS.1246933"""
"8142,8357,0,0,""ZMA.INS.1247031"""
"8143,8359,0,0,""RMNH.INS.741523"""
"8144,8359,0,0,""RMNH.INS.742245"""
"8145,8359,0,0,""RMNH.INS.742261"""
"8146,8359,0,0,""RMNH.INS.742293"""
"8147,8359,0,0,""RMNH.INS.742297"""
"8148,8359,0,0,""RMNH.INS.742312"""
"8149,8359,0,0,""RMNH.INS.742325"""
"8150,8359,0,0,""RMNH.INS.742347"""
"8151,8360,1,2,""4444211"""
"8152,8360,0,0,""RMNH.INS.699847"""
"8153,8360,0,0,""RMNH.INS.699877"""
"8154,8360,0,0,""RMNH.INS.699878"""
"8155,8360,0,0,""ZMA.INS.993425"""
"8156,8360,0,0,""ZMA.INS.993447"""
"8157,8360,0,0,""ZMA.INS.993518"""
"8158,8360,0,0,""ZMA.INS.993532"""
"8159,8360,0,0,""ZMA.INS.993557"""
"8160,8360,0,0,""ZMA.INS.994346"""
"8161,8360,0,0,""ZMA.INS.994351"""
"8162,8362,0,0,""RMNH.INS.745565"""
"8163,8362,0,0,""RMNH.INS.745584"""
"8164,8362,0,0,""RMNH.INS.745585"""
"8165,8362,0,0,""RMNH.INS.745592"""
"8166,8362,0,0,""RMNH.INS.745613"""
"8167,8362,0,0,""RMNH.INS.745617"""
"8168,8362,0,0,""RMNH.INS.745629"""
"8169,8362,0,0,""RMNH.INS.745636"""
"8170,8362,0,0,""RMNH.INS.745647"""
"8171,8362,0,0,""RMNH.INS.745663"""
"8172,8366,0,0,""RMNH.VER.PL.46"""
"8173,8366,0,0,""RMNH.VER.UT.3718"""
"8174,8366,0,0,""RMNH.VER.UT.3719"""
"8175,8367,0,0,""RMNH.CRUS.6032"""
"8176,8367,0,0,""RMNH.CRUS.6152"""
"8177,8367,0,0,""RMNH.CRUS.8427"""
"8178,8367,0,0,""ZMA.CRUS.P.4857"""
"8179,8367,0,0,""ZMA.CRUS.P.9397"""
"8180,8368,0,0,""RGM.597185"""
"8181,8368,0,0,""RMNH.CRUS.6159"""
"8182,8368,0,0,""RMNH.CRUS.6262"""
"8183,8368,0,0,""RMNH.CRUS.8716"""
"8184,8377,0,0,""ZMA.INS.903037"""
"8185,8379,0,0,""RMNH.INS.843292"""
"8186,8380,1,2,""4431829"""
"8187,8380,1,2,""4444250"""
"8188,8380,1,2,""4468528"""
"8189,8380,0,0,""RMNH.5002667"""
"8190,8380,0,0,""ZMA.INS.903211"""
"8191,8382,0,0,""ZMA.INS.903807"""
"8192,8384,0,0,""RMNH.CRUS.F.3786"""
"8193,8384,0,0,""RMNH.CRUS.F.3787"""
"8194,8384,0,0,""ZMA.CRUS.P.6314"""
"8195,8389,0,0,""RMNH.CRUS.F.7"""
"8196,8390,0,0,""RMNH.PISC.35907"""
"8197,8390,0,0,""RMNH.PISC.35929"""
"8198,8390,0,0,""RMNH.PISC.3616"""
"8199,8390,0,0,""RMNH.PISC.3617"""
"8200,8390,0,0,""RMNH.PISC.4898"""
"8201,8390,0,0,""ZMA.PISC.104189"""
"8202,8390,0,0,""ZMA.PISC.108361"""
"8203,8390,0,0,""ZMA.PISC.116363"""
"8204,8390,0,0,""ZMA.PISC.128830"""
"8205,8391,1,2,""4317130"""
"8206,8391,0,0,""RMNH.ARA.5772"""
"8207,8407,1,2,""3112362"""
"8208,8407,0,0,""ZMA.INS.902541"""
"8209,8410,1,2,""5904236"""
"8210,8411,0,0,""RMNH.INS.843418"""
"8211,8411,0,0,""ZMA.INS.902456"""
"8212,8414,0,0,""RMNH.AVES.179561"""
"8213,8415,0,0,""RMNH.AVES.3412"""
"8214,8418,0,0,""RMNH.AVES.179564"""
"8215,8418,0,0,""RMNH.AVES.26457"""
"8216,8418,0,0,""RMNH.AVES.34409"""
"8217,8418,0,0,""RMNH.AVES.77298"""
"8218,8420,0,0,""RMNH.AVES.187098"""
"8219,8420,0,0,""RMNH.AVES.9186"""
"8220,8420,0,0,""ZMA.AVES.26608"""
"8221,8420,0,0,""ZMA.AVES.26609"""
"8222,8421,0,0,""RMNH.MOL.21177"""
"8223,8421,0,0,""RMNH.MOL.21178"""
"8224,8421,0,0,""RMNH.MOL.211825"""
"8225,8421,0,0,""RMNH.MOL.21205"""
"8226,8421,0,0,""RMNH.MOL.21212"""
"8227,8421,0,0,""RMNH.MOL.21237"""
"8228,8421,0,0,""ZMA.MOLL.368167"""
"8229,8426,0,0,""RMNH.VER.UT.1226"""
"8230,8426,0,0,""RMNH.VER.UT.1228"""
"8231,8426,0,0,""RMNH.VER.UT.1229"""
"8232,8426,0,0,""RMNH.VER.UT.1231"""
"8233,8426,0,0,""RMNH.VER.UT.1232"""
"8234,8426,0,0,""RMNH.VER.UT.948"""
"8235,8426,0,0,""RMNH.VER.UT.951"""
"8236,8428,0,0,""RMNH.VER.UT.1234"""
"8237,8428,0,0,""RMNH.VER.UT.1236"""
"8238,8428,0,0,""RMNH.VER.UT.953"""
"8239,8431,0,0,""RMNH.VER.UT.986"""
"8240,8431,0,0,""RMNH.VER.UT.987"""
"8241,8431,0,0,""RMNH.VER.UT.988"""
"8242,8431,0,0,""RMNH.VER.UT.989"""
"8243,8434,0,0,""RMNH.VER.UT.940"""
"8244,8435,0,0,""RMNH.VER.UT.1220"""
"8245,8435,0,0,""RMNH.VER.UT.1222"""
"8246,8435,0,0,""RMNH.VER.UT.945"""
"8247,8437,0,0,""RMNH.VER.UT.1187"""
"8248,8437,0,0,""RMNH.VER.UT.959"""
"8249,8438,0,0,""RMNH.VER.UT.1202"""
"8250,8438,0,0,""RMNH.VER.UT.1209"""
"8251,8438,0,0,""RMNH.VER.UT.930"""
"8252,8447,0,0,""RMNH.DIP.1062"""
"8253,8447,0,0,""RMNH.DIP.1091"""
"8254,8447,0,0,""RMNH.DIP.1098"""
"8255,8447,0,0,""RMNH.DIP.1107"""
"8256,8447,0,0,""RMNH.DIP.1117"""
"8257,8447,0,0,""RMNH.DIP.1124"""
"8258,8447,0,0,""RMNH.DIP.1131"""
"8259,8447,0,0,""RMNH.DIP.1154"""
"8260,8450,0,0,""ZMA.VER.205720"""
"8261,8450,0,0,""ZMA.VER.205722"""
"8262,8451,0,0,""ZMA.VER.205721"""
"8263,8460,0,0,""RMNH.CRUS.I.1791"""
"8264,8460,0,0,""RMNH.CRUS.I.1793"""
"8265,8460,0,0,""RMNH.CRUS.I.360"""
"8266,8460,0,0,""RMNH.CRUS.I.471"""
"8267,8460,0,0,""RMNH.CRUS.I.5517"""
"8268,8460,0,0,""RMNH.CRUS.I.6244"""
"8269,8460,0,0,""RMNH.CRUS.I.6246"""
"8270,8460,0,0,""RMNH.CRUS.I.7170"""
"8271,8460,0,0,""RMNH.CRUS.I.895"""
"8272,8465,0,0,""ZMA.INS.909967"""
"8273,8465,0,0,""ZMA.INS.909980"""
"8274,8465,0,0,""ZMA.INS.909993"""
"8275,8465,0,0,""ZMA.INS.909996"""
"8276,8467,0,0,""RMNH.INS.815408"""
"8277,8467,0,0,""ZMA.INS.930348"""
"8278,8467,0,0,""ZMA.INS.930354"""
"8279,8467,0,0,""ZMA.INS.983460"""
"8280,8467,0,0,""ZMA.INS.985763"""
"8281,8467,0,0,""ZMA.INS.985796"""
"8282,8467,0,0,""ZMA.INS.985805"""
"8283,8467,0,0,""ZMA.INS.985816"""
"8284,8467,0,0,""ZMA.INS.985821"""
"8285,8467,0,0,""ZMA.INS.985853"""
"8286,8468,0,0,""RMNH.ACA.P.65834"""
"8287,8468,0,0,""RMNH.ACA.P.8012"""
"8288,8468,0,0,""RMNH.ACA.P.8013"""
"8289,8468,0,0,""RMNH.ACA.P.8014"""
"8290,8468,0,0,""RMNH.ACA.P.8015"""
"8291,8471,0,0,""RMNH.INS.898279"""
"8292,8471,0,0,""RMNH.INS.898289"""
"8293,8471,0,0,""RMNH.INS.898318"""
"8294,8471,0,0,""RMNH.INS.898322"""
"8295,8471,0,0,""RMNH.INS.898332"""
"8296,8471,0,0,""RMNH.INS.898338"""
"8297,8471,0,0,""RMNH.INS.964724"""
"8298,8471,0,0,""RMNH.INS.964753"""
"8299,8471,0,0,""RMNH.INS.964787"""
"8300,8471,0,0,""RMNH.INS.964792"""
"8301,8473,0,0,""RMNH.INS.724251"""
"8302,8473,0,0,""RMNH.INS.724270"""
"8303,8473,0,0,""RMNH.INS.724278"""
"8304,8473,0,0,""RMNH.INS.724284"""
"8305,8473,0,0,""RMNH.INS.724301"""
"8306,8473,0,0,""RMNH.INS.724317"""
"8307,8474,0,0,""RMNH.INS.724250"""
"8308,8474,0,0,""RMNH.INS.724289"""
"8309,8474,0,0,""RMNH.INS.724303"""
"8310,8474,0,0,""RMNH.INS.724653"""
"8311,8476,0,0,""RMNH.CRUS.I.3125"""
"8312,8480,0,0,""RMNH.INS.848050"""
"8313,8480,0,0,""RMNH.INS.848051"""
"8314,8480,0,0,""ZMA.INS.905106"""
"8315,8506,0,0,""RMNH.INS.778060"""
"8316,8507,0,0,""ZMA.COL.P.14102"""
"8317,8507,0,0,""ZMA.COL.P.14106"""
"8318,8507,0,0,""ZMA.COL.P.14107"""
"8319,8508,0,0,""RMNH.INS.771838"""
"8320,8508,0,0,""RMNH.INS.771850"""
"8321,8508,0,0,""RMNH.INS.771946"""
"8322,8508,0,0,""RMNH.INS.772138"""
"8323,8511,0,0,""RMNH.INS.771951"""
"8324,8511,0,0,""RMNH.INS.772009"""
"8325,8512,0,0,""RMNH.INS.771917"""
"8326,8512,0,0,""RMNH.INS.772128"""
"8327,8512,0,0,""RMNH.INS.772135"""
"8328,8516,0,0,""RMNH.INS.771952"""
"8329,8518,0,0,""RMNH.CRUS.6153"""
"8330,8518,0,0,""RMNH.CRUS.8697"""
"8331,8519,0,0,""RGM.597114"""
"8332,8519,0,0,""RGM.597186"""
"8333,8521,0,0,""RGM.168802"""
"8334,8522,0,0,""RGM.985814"""
"8335,8522,0,0,""RMNH.CRUS.6117"""
"8336,8522,0,0,""RMNH.CRUS.6133"""
"8337,8522,0,0,""RMNH.CRUS.6297"""
"8338,8522,0,0,""RMNH.CRUS.6432"""
"8339,8522,0,0,""RMNH.CRUS.6528"""
"8340,8522,0,0,""RMNH.CRUS.6552"""
"8341,8523,0,0,""RMNH.PISC.16601"""
"8342,8523,0,0,""RMNH.PISC.24951"""
"8343,8523,0,0,""RMNH.PISC.6984"""
"8344,8523,0,0,""ZMA.PISC.128906"""
"8345,8523,0,0,""ZMA.PISC.128913"""
"8346,8523,0,0,""ZMA.PISC.128914"""
"8347,8523,0,0,""ZMA.PISC.128929"""
"8348,8524,0,0,""RGM.609214"""
"8349,8524,0,0,""RGM.609571"""
"8350,8525,0,0,""RMNH.CRUS.6410"""
"8351,8525,0,0,""RMNH.CRUS.6411"""
"8352,8525,0,0,""RMNH.CRUS.6412"""
"8353,8525,0,0,""RMNH.CRUS.6413"""
"8354,8525,0,0,""RMNH.CRUS.6414"""
"8355,8525,0,0,""RMNH.CRUS.8863"""
"8356,8526,0,0,""RMNH.VER.UT.2751"""
"8357,8527,0,0,""RMNH.VER.UT.2756"""
"8358,8530,0,0,""RMNH.INS.858002"""
"8359,8530,0,0,""RMNH.INS.858003"""
"8360,8530,0,0,""RMNH.INS.858007"""
"8361,8530,0,0,""RMNH.INS.858008"""
"8362,8530,0,0,""RMNH.INS.858011"""
"8363,8530,0,0,""RMNH.INS.858014"""
"8364,8532,0,0,""RMNH.INS.858024"""
"8365,8532,0,0,""RMNH.INS.858025"""
"8366,8532,0,0,""RMNH.INS.858032"""
"8367,8532,0,0,""RMNH.INS.858033"""
"8368,8536,0,0,""ZMA.ACA.P.17802"""
"8369,8536,0,0,""ZMA.ACA.P.17809"""
"8370,8536,0,0,""ZMA.ACA.P.17812"""
"8371,8536,0,0,""ZMA.ACA.P.17815"""
"8372,8536,0,0,""ZMA.ACA.P.17816"""
"8373,8542,0,0,""ZMA.INS.920429"""
"8374,8542,0,0,""ZMA.INS.920430"""
"8375,8542,0,0,""ZMA.INS.920435"""
"8376,8542,0,0,""ZMA.INS.920438"""
"8377,8542,0,0,""ZMA.INS.920441"""
"8378,8542,0,0,""ZMA.INS.920442"""
"8379,8542,0,0,""ZMA.INS.920444"""
"8380,8542,0,0,""ZMA.INS.920449"""
"8381,8542,0,0,""ZMA.INS.920450"""
"8382,8542,0,0,""ZMA.INS.920452"""
"8383,8546,0,0,""RMNH.MAM.13131"""
"8384,8546,0,0,""RMNH.MAM.41227"""
"8385,8546,0,0,""RMNH.MAM.53434"""
"8386,8546,0,0,""ZMA.MAM.16386"""
"8387,8546,0,0,""ZMA.MAM.679"""
"8388,8548,0,0,""RGM.585375"""
"8389,8548,0,0,""RGM.597153"""
"8390,8548,0,0,""RGM.597202"""
"8391,8548,0,0,""RMNH.CRUS.8793"""
"8392,8548,0,0,""RMNH.CRUS.8794"""
"8393,8549,0,0,""RGM.585455"""
"8394,8549,0,0,""RGM.597146"""
"8395,8552,0,0,""RMNH.INS.764125"""
"8396,8552,0,0,""RMNH.INS.764136"""
"8397,8552,0,0,""RMNH.INS.764139"""
"8398,8552,0,0,""RMNH.INS.764142"""
"8399,8552,0,0,""RMNH.INS.764147"""
"8400,8552,0,0,""RMNH.INS.764153"""
"8401,8552,0,0,""RMNH.INS.764180"""
"8402,8552,0,0,""RMNH.INS.764187"""
"8403,8553,0,0,""RMNH.ACA.P.8858"""
"8404,8553,0,0,""RMNH.ACA.P.8859"""
"8405,8553,0,0,""RMNH.ACA.P.8860"""
"8406,8553,0,0,""RMNH.ACA.P.8861"""
"8407,8553,0,0,""RMNH.ACA.P.9088"""
"8408,8553,0,0,""RMNH.ACA.UT.118"""
"8409,8553,0,0,""RMNH.ACA.UT.119"""
"8410,8553,0,0,""RMNH.ACA.UT.120"""
"8411,8554,0,0,""RMNH.ACA.P.8866"""
"8412,8554,0,0,""RMNH.ACA.UT.58"""
"8413,8559,0,0,""RMNH.INS.751995"""
"8414,8559,0,0,""RMNH.INS.752003"""
"8415,8559,0,0,""RMNH.INS.752079"""
"8416,8559,0,0,""RMNH.INS.752087"""
"8417,8560,0,0,""RMNH.INS.751991"""
"8418,8560,0,0,""RMNH.INS.752011"""
"8419,8560,0,0,""RMNH.INS.752013"""
"8420,8560,0,0,""RMNH.INS.752014"""
"8421,8560,0,0,""RMNH.INS.752106"""
"8422,8560,0,0,""RMNH.INS.752107"""
"8423,8580,0,0,""RMNH.INS.931386"""
"8424,8584,0,0,""RMNH.INS.756589"""
"8425,8584,0,0,""RMNH.INS.756636"""
"8426,8584,0,0,""RMNH.INS.756650"""
"8427,8584,0,0,""RMNH.INS.756652"""
"8428,8584,0,0,""RMNH.INS.756670"""
"8429,8585,0,0,""RMNH.INS.1470923.a"""
"8430,8585,0,0,""RMNH.INS.1470923.b"""
"8431,8585,0,0,""RMNH.INS.1470923.c"""
"8432,8585,0,0,""RMNH.INS.1470923.d"""
"8433,8585,0,0,""RMNH.INS.1470923.e"""
"8434,8585,0,0,""RMNH.INS.1470923.f"""
"8435,8585,0,0,""RMNH.INS.1470923.g"""
"8436,8585,0,0,""RMNH.INS.1470923.h"""
"8437,8585,0,0,""RMNH.INS.1470923.i"""
"8438,8585,0,0,""RMNH.INS.1470923.j"""
"8439,8587,0,0,""ZMA.INS.1018152"""
"8440,8587,0,0,""ZMA.INS.1018166"""
"8441,8588,0,0,""ZMA.INS.1021163"""
"8442,8588,0,0,""ZMA.INS.1021180"""
"8443,8588,0,0,""ZMA.INS.1021302"""
"8444,8590,0,0,""ZMA.INS.1021209"""
"8445,8590,0,0,""ZMA.INS.1021210"""
"8446,8590,0,0,""ZMA.INS.1021222"""
"8447,8590,0,0,""ZMA.INS.1021255"""
"8448,8590,0,0,""ZMA.INS.1021282"""
"8449,8591,0,0,""RMNH.PISC.15788"""
"8450,8591,0,0,""ZMA.PISC.112272"""
"8451,8591,0,0,""ZMA.PISC.114057"""
"8452,8591,0,0,""ZMA.PISC.119878"""
"8453,8591,0,0,""ZMA.PISC.120630"""
"8454,8591,0,0,""ZMA.PISC.120893"""
"8455,8592,0,0,""ZMA.INS.933616"""
"8456,8592,0,0,""ZMA.INS.933625"""
"8457,8592,0,0,""ZMA.INS.933629"""
"8458,8592,0,0,""ZMA.INS.933631"""
"8459,8592,0,0,""ZMA.INS.933638"""
"8460,8592,0,0,""ZMA.INS.933639"""
"8461,8592,0,0,""ZMA.INS.933667"""
"8462,8592,0,0,""ZMA.INS.933668"""
"8463,8592,0,0,""ZMA.INS.933672"""
"8464,8592,0,0,""ZMA.INS.933674"""
"8465,8595,0,0,""RMNH.MAM.43561"""
"8466,8598,0,0,""RMNH.INS.UT.109"""
"8467,8598,0,0,""RMNH.INS.UT.111"""
"8468,8598,0,0,""RMNH.INS.UT.112"""
"8469,8598,0,0,""RMNH.INS.UT.1591"""
"8470,8604,0,0,""RMNH.CRUS.8204"""
"8471,8604,0,0,""RMNH.CRUS.8294"""
"8472,8610,0,0,""RMNH.CRUS.8195"""
